number_people,date,timestamp,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester
54,2015-08-18 19:00:12-07:00,68412,0,0,64,0,0
63,2015-08-18 19:20:09-07:00,69609,0,0,64,0,0
67,2015-08-18 19:30:09-07:00,70209,0,0,64,0,0
65,2015-08-18 19:40:10-07:00,70810,0,0,64,0,0
53,2015-08-18 19:50:11-07:00,71411,0,0,64,0,0
62,2015-08-18 20:00:11-07:00,72011,0,0,63.73,0,0
60,2015-08-18 20:20:09-07:00,73209,0,0,63.73,0,0
44,2015-08-18 20:30:09-07:00,73809,0,0,63.73,0,0
44,2015-08-18 20:40:10-07:00,74410,0,0,63.73,0,0
43,2015-08-18 20:50:11-07:00,75011,0,0,63.73,0,0
35,2015-08-18 21:00:12-07:00,75612,0,0,63.73,0,0
38,2015-08-18 21:20:09-07:00,76809,0,0,63.73,0,0
44,2015-08-18 21:30:09-07:00,77409,0,0,63.73,0,0
40,2015-08-18 21:40:10-07:00,78010,0,0,63.73,0,0
54,2015-08-18 21:50:11-07:00,78611,0,0,63.73,0,0
41,2015-08-18 22:00:11-07:00,79211,0,0,63.2,0,0
45,2015-08-18 22:20:09-07:00,80409,0,0,63.2,0,0
37,2015-08-18 22:30:10-07:00,81010,0,0,63.2,0,0
40,2015-08-18 22:40:10-07:00,81610,0,0,63.2,0,0
36,2015-08-18 22:50:11-07:00,82211,0,0,63.2,0,0
41,2015-08-18 23:00:11-07:00,82811,0,0,63,0,0
32,2015-08-18 23:20:09-07:00,84009,0,0,63,0,0
29,2015-08-18 23:30:10-07:00,84610,0,0,63,0,0
27,2015-08-18 23:40:10-07:00,85210,0,0,63,0,0
27,2015-08-18 23:50:11-07:00,85811,0,0,63,0,0
23,2015-08-19 00:00:11-07:00,11,0,0,63,0,0
14,2015-08-19 00:20:09-07:00,1209,0,0,63,0,0
15,2015-08-19 00:30:09-07:00,1809,0,0,63,0,0
12,2015-08-19 00:40:10-07:00,2410,0,0,63,0,0
7,2015-08-19 00:50:10-07:00,3010,0,0,63,0,0
6,2015-08-19 01:00:12-07:00,3612,0,0,62.73,0,0
2,2015-08-19 05:20:09-07:00,19209,0,0,63,0,0
4,2015-08-19 05:30:09-07:00,19809,0,0,63,0,0
6,2015-08-19 05:40:10-07:00,20410,0,0,63,0,0
5,2015-08-19 05:50:11-07:00,21011,0,0,63,0,0
10,2015-08-19 06:00:11-07:00,21611,0,0,63,0,0
10,2015-08-19 06:20:09-07:00,22809,0,0,63,0,0
12,2015-08-19 06:30:10-07:00,23410,0,0,63,0,0
9,2015-08-19 06:40:10-07:00,24010,0,0,63,0,0
12,2015-08-19 06:50:11-07:00,24611,0,0,63,0,0
21,2015-08-19 07:00:11-07:00,25211,0,0,63.01,0,0
23,2015-08-19 07:20:09-07:00,26409,0,0,63.01,0,0
21,2015-08-19 07:30:10-07:00,27010,0,0,63.01,0,0
15,2015-08-19 07:40:10-07:00,27610,0,0,63.01,0,0
26,2015-08-19 07:50:11-07:00,28211,0,0,63.01,0,0
31,2015-08-19 08:00:11-07:00,28811,0,0,62.96,0,0
37,2015-08-19 08:20:09-07:00,30009,0,0,62.96,0,0
31,2015-08-19 08:30:10-07:00,30610,0,0,62.96,0,0
24,2015-08-19 08:40:10-07:00,31210,0,0,62.96,0,0
32,2015-08-19 08:50:11-07:00,31811,0,0,62.96,0,0
36,2015-08-19 09:00:11-07:00,32411,0,0,63,0,0
24,2015-08-19 09:20:10-07:00,33610,0,0,63,0,0
27,2015-08-19 09:30:10-07:00,34210,0,0,63,0,0
21,2015-08-19 09:40:11-07:00,34811,0,0,63,0,0
26,2015-08-19 09:50:11-07:00,35411,0,0,63,0,0
29,2015-08-19 10:00:12-07:00,36012,0,0,63.2,0,0
31,2015-08-19 10:20:09-07:00,37209,0,0,63.2,0,0
34,2015-08-19 10:30:10-07:00,37810,0,0,63.2,0,0
35,2015-08-19 10:40:10-07:00,38410,0,0,63.2,0,0
42,2015-08-19 10:50:11-07:00,39011,0,0,63.2,0,0
34,2015-08-19 11:00:12-07:00,39612,0,0,63.93,0,0
35,2015-08-19 11:20:09-07:00,40809,0,0,63.93,0,0
43,2015-08-19 11:30:10-07:00,41410,0,0,63.93,0,0
38,2015-08-19 11:40:10-07:00,42010,0,0,63.93,0,0
31,2015-08-19 11:50:11-07:00,42611,0,0,63.93,0,0
45,2015-08-19 12:00:12-07:00,43212,0,0,64.66,0,0
39,2015-08-19 12:20:09-07:00,44409,0,0,64.66,0,0
33,2015-08-19 12:30:10-07:00,45010,0,0,64.66,0,0
30,2015-08-19 12:40:11-07:00,45611,0,0,64.66,0,0
32,2015-08-19 12:50:11-07:00,46211,0,0,64.66,0,0
38,2015-08-19 13:00:12-07:00,46812,0,0,65.95,0,0
29,2015-08-19 13:20:09-07:00,48009,0,0,65.95,0,0
32,2015-08-19 13:30:09-07:00,48609,0,0,65.95,0,0
39,2015-08-19 13:40:10-07:00,49210,0,0,65.95,0,0
25,2015-08-19 13:50:10-07:00,49810,0,0,65.95,0,0
20,2015-08-19 14:00:11-07:00,50411,0,0,66.15,0,0
35,2015-08-19 14:20:09-07:00,51609,0,0,66.15,0,0
30,2015-08-19 14:30:10-07:00,52210,0,0,66.15,0,0
28,2015-08-19 14:40:10-07:00,52810,0,0,66.15,0,0
32,2015-08-19 14:50:11-07:00,53411,0,0,66.15,0,0
29,2015-08-19 15:00:12-07:00,54012,0,0,66.87,0,0
30,2015-08-19 15:20:09-07:00,55209,0,0,66.87,0,0
40,2015-08-19 15:30:10-07:00,55810,0,0,66.87,0,0
39,2015-08-19 15:40:11-07:00,56411,0,0,66.87,0,0
46,2015-08-19 15:50:11-07:00,57011,0,0,66.87,0,0
35,2015-08-19 16:00:12-07:00,57612,0,0,66.66,0,0
40,2015-08-19 16:20:09-07:00,58809,0,0,66.66,0,0
47,2015-08-19 16:30:10-07:00,59410,0,0,66.66,0,0
50,2015-08-19 16:40:10-07:00,60010,0,0,66.66,0,0
60,2015-08-19 16:50:11-07:00,60611,0,0,66.66,0,0
66,2015-08-19 17:00:12-07:00,61212,0,0,66.45,0,0
61,2015-08-19 17:20:09-07:00,62409,0,0,66.45,0,0
70,2015-08-19 17:30:10-07:00,63010,0,0,66.45,0,0
64,2015-08-19 17:40:11-07:00,63611,0,0,66.45,0,0
57,2015-08-19 17:50:11-07:00,64211,0,0,66.45,0,0
49,2015-08-19 18:00:13-07:00,64813,0,0,65.73,0,0
65,2015-08-19 18:20:09-07:00,66009,0,0,65.73,0,0
61,2015-08-19 18:30:09-07:00,66609,0,0,65.73,0,0
54,2015-08-19 18:40:10-07:00,67210,0,0,65.73,0,0
54,2015-08-19 18:50:11-07:00,67811,0,0,65.73,0,0
55,2015-08-19 19:00:11-07:00,68411,0,0,64.64,0,0
45,2015-08-19 19:20:09-07:00,69609,0,0,64.64,0,0
58,2015-08-19 19:30:09-07:00,70209,0,0,64.64,0,0
63,2015-08-19 19:40:11-07:00,70811,0,0,64.64,0,0
58,2015-08-19 19:50:11-07:00,71411,0,0,64.64,0,0
48,2015-08-19 20:00:12-07:00,72012,0,0,64.73,0,0
44,2015-08-19 20:20:09-07:00,73209,0,0,64.73,0,0
40,2015-08-19 20:30:09-07:00,73809,0,0,64.73,0,0
65,2015-08-19 20:40:10-07:00,74410,0,0,64.73,0,0
53,2015-08-19 20:50:11-07:00,75011,0,0,64.73,0,0
58,2015-08-19 21:00:12-07:00,75612,0,0,64.73,0,0
50,2015-08-19 21:20:09-07:00,76809,0,0,64.73,0,0
53,2015-08-19 21:30:10-07:00,77410,0,0,64.73,0,0
47,2015-08-19 21:40:10-07:00,78010,0,0,64.73,0,0
53,2015-08-19 21:50:11-07:00,78611,0,0,64.73,0,0
44,2015-08-19 22:00:11-07:00,79211,0,0,64.2,0,0
47,2015-08-19 22:20:09-07:00,80409,0,0,64.2,0,0
38,2015-08-19 22:30:10-07:00,81010,0,0,64.2,0,0
45,2015-08-19 22:40:10-07:00,81610,0,0,64.2,0,0
47,2015-08-19 22:50:11-07:00,82211,0,0,64.2,0,0
37,2015-08-19 23:00:12-07:00,82812,0,0,64.49,0,0
27,2015-08-19 23:20:08-07:00,84008,0,0,64.49,0,0
25,2015-08-19 23:30:09-07:00,84609,0,0,64.49,0,0
31,2015-08-19 23:40:09-07:00,85209,0,0,64.49,0,0
28,2015-08-19 23:50:10-07:00,85810,0,0,64.49,0,0
21,2015-08-20 00:00:11-07:00,11,0,0,64.28,0,0
12,2015-08-20 00:20:10-07:00,1210,0,0,64.28,0,0
12,2015-08-20 00:30:10-07:00,1810,0,0,64.28,0,0
7,2015-08-20 00:40:11-07:00,2411,0,0,64.28,0,0
7,2015-08-20 00:50:11-07:00,3011,0,0,64.28,0,0
6,2015-08-20 01:00:12-07:00,3612,0,0,63.76,0,0
0,2015-08-20 05:20:09-07:00,19209,0,0,62,0,0
1,2015-08-20 05:30:09-07:00,19809,0,0,62,0,0
1,2015-08-20 05:40:10-07:00,20410,0,0,62,0,0
5,2015-08-20 05:50:11-07:00,21011,0,0,62,0,0
6,2015-08-20 06:00:11-07:00,21611,0,0,62,0,0
10,2015-08-20 06:20:14-07:00,22814,0,0,62,0,0
9,2015-08-20 06:30:15-07:00,23415,0,0,62,0,0
11,2015-08-20 06:40:15-07:00,24015,0,0,62,0,0
13,2015-08-20 06:50:15-07:00,24615,0,0,62,0,0
15,2015-08-20 07:00:16-07:00,25216,0,0,61.76,0,0
23,2015-08-20 07:20:09-07:00,26409,0,0,61.76,0,0
29,2015-08-20 07:30:09-07:00,27009,0,0,61.76,0,0
28,2015-08-20 07:40:10-07:00,27610,0,0,61.76,0,0
32,2015-08-20 07:50:10-07:00,28210,0,0,61.76,0,0
36,2015-08-20 08:00:11-07:00,28811,0,0,61.2,0,0
38,2015-08-20 08:20:09-07:00,30009,0,0,61.2,0,0
32,2015-08-20 08:30:10-07:00,30610,0,0,61.2,0,0
24,2015-08-20 08:40:11-07:00,31211,0,0,61.2,0,0
33,2015-08-20 08:50:11-07:00,31811,0,0,61.2,0,0
25,2015-08-20 09:00:12-07:00,32412,0,0,61.73,0,0
20,2015-08-20 09:20:09-07:00,33609,0,0,61.73,0,0
21,2015-08-20 09:30:10-07:00,34210,0,0,61.73,0,0
17,2015-08-20 09:40:10-07:00,34810,0,0,61.73,0,0
23,2015-08-20 09:50:11-07:00,35411,0,0,61.73,0,0
28,2015-08-20 10:00:12-07:00,36012,0,0,61.76,0,0
39,2015-08-20 10:20:09-07:00,37209,0,0,61.76,0,0
30,2015-08-20 10:30:10-07:00,37810,0,0,61.76,0,0
36,2015-08-20 10:40:11-07:00,38411,0,0,61.76,0,0
32,2015-08-20 10:50:12-07:00,39012,0,0,61.76,0,0
24,2015-08-20 11:00:12-07:00,39612,0,0,62.2,0,0
36,2015-08-20 11:20:08-07:00,40808,0,0,62.2,0,0
34,2015-08-20 11:30:09-07:00,41409,0,0,62.2,0,0
35,2015-08-20 11:40:10-07:00,42010,0,0,62.2,0,0
30,2015-08-20 11:50:11-07:00,42611,0,0,62.2,0,0
32,2015-08-20 12:00:12-07:00,43212,0,0,62.18,0,0
29,2015-08-20 12:20:09-07:00,44409,0,0,62.18,0,0
28,2015-08-20 12:30:10-07:00,45010,0,0,62.18,0,0
34,2015-08-20 12:40:11-07:00,45611,0,0,62.18,0,0
30,2015-08-20 12:50:12-07:00,46212,0,0,62.18,0,0
33,2015-08-20 13:00:12-07:00,46812,0,0,62.93,0,0
36,2015-08-20 13:20:08-07:00,48008,0,0,62.93,0,0
30,2015-08-20 13:30:09-07:00,48609,0,0,62.93,0,0
38,2015-08-20 13:40:10-07:00,49210,0,0,62.93,0,0
33,2015-08-20 13:50:11-07:00,49811,0,0,62.93,0,0
46,2015-08-20 14:00:12-07:00,50412,0,0,64.14,0,0
30,2015-08-20 14:20:09-07:00,51609,0,0,64.14,0,0
30,2015-08-20 14:30:09-07:00,52209,0,0,64.14,0,0
27,2015-08-20 14:40:10-07:00,52810,0,0,64.14,0,0
33,2015-08-20 14:50:11-07:00,53411,0,0,64.14,0,0
43,2015-08-20 15:00:11-07:00,54011,0,0,64.93,0,0
31,2015-08-20 15:20:09-07:00,55209,0,0,64.93,0,0
47,2015-08-20 15:30:09-07:00,55809,0,0,64.93,0,0
49,2015-08-20 15:40:10-07:00,56410,0,0,64.93,0,0
56,2015-08-20 15:50:10-07:00,57010,0,0,64.93,0,0
41,2015-08-20 16:00:11-07:00,57611,0,0,64.18,0,0
38,2015-08-20 16:20:09-07:00,58809,0,0,64.18,0,0
44,2015-08-20 16:30:10-07:00,59410,0,0,64.18,0,0
48,2015-08-20 16:40:11-07:00,60011,0,0,64.18,0,0
55,2015-08-20 16:50:12-07:00,60612,0,0,64.18,0,0
55,2015-08-20 17:00:12-07:00,61212,0,0,63.73,0,0
53,2015-08-20 17:20:08-07:00,62408,0,0,63.73,0,0
61,2015-08-20 17:30:09-07:00,63009,0,0,63.73,0,0
57,2015-08-20 17:40:09-07:00,63609,0,0,63.73,0,0
55,2015-08-20 17:50:10-07:00,64210,0,0,63.73,0,0
54,2015-08-20 18:00:11-07:00,64811,0,0,63.2,0,0
44,2015-08-20 18:20:09-07:00,66009,0,0,63.2,0,0
57,2015-08-20 18:30:09-07:00,66609,0,0,63.2,0,0
54,2015-08-20 18:40:10-07:00,67210,0,0,63.2,0,0
62,2015-08-20 18:50:11-07:00,67811,0,0,63.2,0,0
57,2015-08-20 19:00:11-07:00,68411,0,0,63,0,0
39,2015-08-20 19:20:09-07:00,69609,0,0,63,0,0
44,2015-08-20 19:30:09-07:00,70209,0,0,63,0,0
45,2015-08-20 19:40:10-07:00,70810,0,0,63,0,0
57,2015-08-20 19:50:10-07:00,71410,0,0,63,0,0
53,2015-08-20 20:00:11-07:00,72011,0,0,62.73,0,0
38,2015-08-20 20:20:08-07:00,73208,0,0,62.73,0,0
32,2015-08-20 20:30:09-07:00,73809,0,0,62.73,0,0
42,2015-08-20 20:40:10-07:00,74410,0,0,62.73,0,0
34,2015-08-20 20:50:10-07:00,75010,0,0,62.73,0,0
41,2015-08-20 21:00:11-07:00,75611,0,0,62,0,0
37,2015-08-20 21:20:08-07:00,76808,0,0,62,0,0
41,2015-08-20 21:30:09-07:00,77409,0,0,62,0,0
43,2015-08-20 21:40:10-07:00,78010,0,0,62,0,0
33,2015-08-20 21:50:10-07:00,78610,0,0,62,0,0
32,2015-08-20 22:00:11-07:00,79211,0,0,62,0,0
39,2015-08-20 22:20:09-07:00,80409,0,0,62,0,0
33,2015-08-20 22:30:09-07:00,81009,0,0,62,0,0
25,2015-08-20 22:40:10-07:00,81610,0,0,62,0,0
27,2015-08-20 22:50:11-07:00,82211,0,0,62,0,0
31,2015-08-20 23:00:11-07:00,82811,0,0,61,0,0
26,2015-08-20 23:20:09-07:00,84009,0,0,61,0,0
29,2015-08-20 23:30:09-07:00,84609,0,0,61,0,0
29,2015-08-20 23:40:10-07:00,85210,0,0,61,0,0
21,2015-08-20 23:50:10-07:00,85810,0,0,61,0,0
22,2015-08-21 00:00:11-07:00,11,0,0,61.24,0,0
22,2015-08-21 00:20:09-07:00,1209,0,0,61.24,0,0
16,2015-08-21 00:30:09-07:00,1809,0,0,61.24,0,0
11,2015-08-21 00:40:10-07:00,2410,0,0,61.24,0,0
1,2015-08-21 05:20:09-07:00,19209,0,0,61,0,0
2,2015-08-21 05:30:09-07:00,19809,0,0,61,0,0
2,2015-08-21 05:40:11-07:00,20411,0,0,61,0,0
2,2015-08-21 05:50:20-07:00,21020,0,0,61,0,0
5,2015-08-21 06:00:20-07:00,21620,0,0,61.73,0,0
13,2015-08-21 06:20:08-07:00,22808,0,0,61.73,0,0
14,2015-08-21 06:30:09-07:00,23409,0,0,61.73,0,0
11,2015-08-21 06:40:10-07:00,24010,0,0,61.73,0,0
16,2015-08-21 06:50:10-07:00,24610,0,0,61.73,0,0
20,2015-08-21 07:00:11-07:00,25211,0,0,61.49,0,0
26,2015-08-21 07:20:09-07:00,26409,0,0,61.49,0,0
21,2015-08-21 07:30:09-07:00,27009,0,0,61.49,0,0
24,2015-08-21 07:40:10-07:00,27610,0,0,61.49,0,0
20,2015-08-21 07:50:11-07:00,28211,0,0,61.49,0,0
30,2015-08-21 08:00:11-07:00,28811,0,0,61.96,0,0
34,2015-08-21 08:20:09-07:00,30009,0,0,61.96,0,0
39,2015-08-21 08:30:09-07:00,30609,0,0,61.96,0,0
36,2015-08-21 08:40:10-07:00,31210,0,0,61.96,0,0
36,2015-08-21 08:50:10-07:00,31810,0,0,61.96,0,0
30,2015-08-21 09:00:11-07:00,32411,0,0,61.51,0,0
30,2015-08-21 09:20:09-07:00,33609,0,0,61.51,0,0
24,2015-08-21 09:30:09-07:00,34209,0,0,61.51,0,0
35,2015-08-21 09:40:10-07:00,34810,0,0,61.51,0,0
36,2015-08-21 09:50:11-07:00,35411,0,0,61.51,0,0
42,2015-08-21 10:00:11-07:00,36011,0,0,61.96,0,0
41,2015-08-21 10:20:08-07:00,37208,0,0,61.96,0,0
33,2015-08-21 10:30:09-07:00,37809,0,0,61.96,0,0
58,2015-08-21 10:40:10-07:00,38410,0,0,61.96,0,0
47,2015-08-21 10:50:10-07:00,39010,0,0,61.96,0,0
44,2015-08-21 11:00:11-07:00,39611,0,0,62.23,0,0
35,2015-08-21 11:20:09-07:00,40809,0,0,62.23,0,0
37,2015-08-21 11:30:10-07:00,41410,0,0,62.23,0,0
32,2015-08-21 11:40:11-07:00,42011,0,0,62.23,0,0
31,2015-08-21 11:50:11-07:00,42611,0,0,62.23,0,0
37,2015-08-21 12:00:12-07:00,43212,0,0,62.44,0,0
35,2015-08-21 12:20:09-07:00,44409,0,0,62.44,0,0
34,2015-08-21 12:30:09-07:00,45009,0,0,62.44,0,0
40,2015-08-21 12:40:10-07:00,45610,0,0,62.44,0,0
42,2015-08-21 12:50:11-07:00,46211,0,0,62.44,0,0
51,2015-08-21 13:00:11-07:00,46811,0,0,62.44,0,0
39,2015-08-21 13:20:09-07:00,48009,0,0,62.44,0,0
44,2015-08-21 13:30:09-07:00,48609,0,0,62.44,0,0
39,2015-08-21 13:40:10-07:00,49210,0,0,62.44,0,0
35,2015-08-21 13:50:11-07:00,49811,0,0,62.44,0,0
43,2015-08-21 14:00:11-07:00,50411,0,0,63.68,0,0
47,2015-08-21 14:20:09-07:00,51609,0,0,63.68,0,0
40,2015-08-21 14:30:09-07:00,52209,0,0,63.68,0,0
41,2015-08-21 14:40:10-07:00,52810,0,0,63.68,0,0
44,2015-08-21 14:50:11-07:00,53411,0,0,63.68,0,0
46,2015-08-21 15:00:11-07:00,54011,0,0,63.76,0,0
48,2015-08-21 15:20:09-07:00,55209,0,0,63.76,0,0
40,2015-08-21 15:30:09-07:00,55809,0,0,63.76,0,0
43,2015-08-21 15:40:10-07:00,56410,0,0,63.76,0,0
46,2015-08-21 15:50:11-07:00,57011,0,0,63.76,0,0
41,2015-08-21 16:00:11-07:00,57611,0,0,63.47,0,0
49,2015-08-21 16:20:09-07:00,58809,0,0,63.47,0,0
46,2015-08-21 16:30:10-07:00,59410,0,0,63.47,0,0
48,2015-08-21 16:40:10-07:00,60010,0,0,63.47,0,0
43,2015-08-21 16:50:11-07:00,60611,0,0,63.47,0,0
46,2015-08-21 17:00:12-07:00,61212,0,0,62.72,0,0
53,2015-08-21 17:20:09-07:00,62409,0,0,62.72,0,0
58,2015-08-21 17:30:09-07:00,63009,0,0,62.72,0,0
68,2015-08-21 17:40:10-07:00,63610,0,0,62.72,0,0
59,2015-08-21 17:50:10-07:00,64210,0,0,62.72,0,0
49,2015-08-21 18:00:11-07:00,64811,0,0,62,0,0
47,2015-08-21 18:20:08-07:00,66008,0,0,62,0,0
41,2015-08-21 18:30:09-07:00,66609,0,0,62,0,0
54,2015-08-21 18:40:10-07:00,67210,0,0,62,0,0
55,2015-08-21 18:50:10-07:00,67810,0,0,62,0,0
46,2015-08-21 19:00:11-07:00,68411,0,0,62,0,0
44,2015-08-21 19:20:09-07:00,69609,0,0,62,0,0
42,2015-08-21 19:30:10-07:00,70210,0,0,62,0,0
36,2015-08-21 19:40:11-07:00,70811,0,0,62,0,0
31,2015-08-21 19:50:11-07:00,71411,0,0,62,0,0
33,2015-08-21 20:00:13-07:00,72013,0,0,61.76,0,0
56,2015-08-21 20:20:11-07:00,73211,0,0,61.76,0,0
39,2015-08-21 20:30:12-07:00,73812,0,0,61.76,0,0
44,2015-08-21 20:40:32-07:00,74432,0,0,61.76,0,0
41,2015-08-21 20:50:38-07:00,75038,0,0,61.76,0,0
46,2015-08-21 21:00:39-07:00,75639,0,0,62,0,0
40,2015-08-21 21:20:09-07:00,76809,0,0,62,0,0
30,2015-08-21 21:30:12-07:00,77412,0,0,62,0,0
33,2015-08-21 21:40:13-07:00,78013,0,0,62,0,0
36,2015-08-21 21:50:13-07:00,78613,0,0,62,0,0
24,2015-08-21 22:00:14-07:00,79214,0,0,62,0,0
44,2015-08-21 22:20:08-07:00,80408,0,0,62,0,0
31,2015-08-21 22:30:09-07:00,81009,0,0,62,0,0
26,2015-08-21 22:40:10-07:00,81610,0,0,62,0,0
17,2015-08-21 22:50:10-07:00,82210,0,0,62,0,0
27,2015-08-21 23:00:11-07:00,82811,0,0,62,0,0
1,2015-08-21 23:20:08-07:00,84008,0,0,62,0,0
2,2015-08-21 23:30:09-07:00,84609,0,0,62,0,0
1,2015-08-21 23:40:09-07:00,85209,0,0,62,0,0
0,2015-08-21 23:50:10-07:00,85810,0,0,62,0,0
0,2015-08-22 00:00:11-07:00,11,1,0,62,0,0
0,2015-08-22 00:20:08-07:00,1208,1,0,62,0,0
0,2015-08-22 00:30:09-07:00,1809,1,0,62,0,0
0,2015-08-22 00:40:09-07:00,2409,1,0,62,0,0
0,2015-08-22 00:50:10-07:00,3010,1,0,62,0,0
0,2015-08-22 01:00:11-07:00,3611,1,0,62,0,0
1,2015-08-22 05:20:09-07:00,19209,1,0,62.24,0,0
1,2015-08-22 05:30:09-07:00,19809,1,0,62.24,0,0
1,2015-08-22 05:40:10-07:00,20410,1,0,62.24,0,0
0,2015-08-22 05:50:10-07:00,21010,1,0,62.24,0,0
1,2015-08-22 06:00:11-07:00,21611,1,0,62.24,0,0
0,2015-08-22 06:20:08-07:00,22808,1,0,62.24,0,0
0,2015-08-22 06:30:09-07:00,23409,1,0,62.24,0,0
1,2015-08-22 06:40:09-07:00,24009,1,0,62.24,0,0
0,2015-08-22 06:50:10-07:00,24610,1,0,62.24,0,0
1,2015-08-22 07:00:10-07:00,25210,1,0,62.24,0,0
1,2015-08-22 07:20:09-07:00,26409,1,0,62.24,0,0
3,2015-08-22 07:30:09-07:00,27009,1,0,62.24,0,0
1,2015-08-22 07:40:10-07:00,27610,1,0,62.24,0,0
5,2015-08-22 07:50:10-07:00,28210,1,0,62.24,0,0
7,2015-08-22 08:00:11-07:00,28811,1,0,63,0,0
12,2015-08-22 08:20:09-07:00,30009,1,0,63,0,0
15,2015-08-22 08:30:10-07:00,30610,1,0,63,0,0
18,2015-08-22 08:40:10-07:00,31210,1,0,63,0,0
16,2015-08-22 08:50:11-07:00,31811,1,0,63,0,0
19,2015-08-22 09:00:12-07:00,32412,1,0,63.53,0,0
26,2015-08-22 09:20:07-07:00,33607,1,0,63.53,0,0
31,2015-08-22 09:30:08-07:00,34208,1,0,63.53,0,0
28,2015-08-22 09:40:09-07:00,34809,1,0,63.53,0,0
38,2015-08-22 09:50:09-07:00,35409,1,0,63.53,0,0
40,2015-08-22 10:00:10-07:00,36010,1,0,64.71,0,0
42,2015-08-22 10:20:09-07:00,37209,1,0,64.71,0,0
45,2015-08-22 10:30:09-07:00,37809,1,0,64.71,0,0
37,2015-08-22 10:40:10-07:00,38410,1,0,64.71,0,0
37,2015-08-22 10:50:11-07:00,39011,1,0,64.71,0,0
39,2015-08-22 11:00:11-07:00,39611,1,0,65.77,0,0
36,2015-08-22 11:20:09-07:00,40809,1,0,65.77,0,0
38,2015-08-22 11:30:09-07:00,41409,1,0,65.77,0,0
31,2015-08-22 11:40:10-07:00,42010,1,0,65.77,0,0
37,2015-08-22 11:50:11-07:00,42611,1,0,65.77,0,0
40,2015-08-22 12:00:11-07:00,43211,1,0,66.87,0,0
39,2015-08-22 12:20:08-07:00,44408,1,0,66.87,0,0
47,2015-08-22 12:30:09-07:00,45009,1,0,66.87,0,0
50,2015-08-22 12:40:10-07:00,45610,1,0,66.87,0,0
41,2015-08-22 12:50:10-07:00,46210,1,0,66.87,0,0
29,2015-08-22 13:00:11-07:00,46811,1,0,67.11,0,0
48,2015-08-22 13:20:08-07:00,48008,1,0,67.11,0,0
41,2015-08-22 13:30:09-07:00,48609,1,0,67.11,0,0
34,2015-08-22 13:40:10-07:00,49210,1,0,67.11,0,0
37,2015-08-22 13:50:11-07:00,49811,1,0,67.11,0,0
35,2015-08-22 14:00:11-07:00,50411,1,0,66.45,0,0
48,2015-08-22 14:20:08-07:00,51608,1,0,66.45,0,0
43,2015-08-22 14:30:09-07:00,52209,1,0,66.45,0,0
47,2015-08-22 14:40:10-07:00,52810,1,0,66.45,0,0
47,2015-08-22 14:50:11-07:00,53411,1,0,66.45,0,0
53,2015-08-22 15:00:11-07:00,54011,1,0,66.24,0,0
43,2015-08-22 15:20:09-07:00,55209,1,0,66.24,0,0
49,2015-08-22 15:30:09-07:00,55809,1,0,66.24,0,0
52,2015-08-22 15:40:10-07:00,56410,1,0,66.24,0,0
59,2015-08-22 15:50:11-07:00,57011,1,0,66.24,0,0
57,2015-08-22 16:00:12-07:00,57612,1,0,65.51,0,0
49,2015-08-22 16:20:09-07:00,58809,1,0,65.51,0,0
52,2015-08-22 16:30:09-07:00,59409,1,0,65.51,0,0
66,2015-08-22 16:40:10-07:00,60010,1,0,65.51,0,0
58,2015-08-22 16:50:11-07:00,60611,1,0,65.51,0,0
60,2015-08-22 17:00:13-07:00,61213,1,0,64.03,0,0
59,2015-08-22 17:20:08-07:00,62408,1,0,64.03,0,0
54,2015-08-22 17:30:09-07:00,63009,1,0,64.03,0,0
52,2015-08-22 17:40:09-07:00,63609,1,0,64.03,0,0
50,2015-08-22 17:50:10-07:00,64210,1,0,64.03,0,0
39,2015-08-22 18:00:11-07:00,64811,1,0,63,0,0
44,2015-08-22 18:20:08-07:00,66008,1,0,63,0,0
40,2015-08-22 18:30:09-07:00,66609,1,0,63,0,0
44,2015-08-22 18:40:10-07:00,67210,1,0,63,0,0
34,2015-08-22 18:50:11-07:00,67811,1,0,63,0,0
44,2015-08-22 19:00:11-07:00,68411,1,0,62.24,0,0
41,2015-08-22 19:20:09-07:00,69609,1,0,62.24,0,0
51,2015-08-22 19:30:09-07:00,70209,1,0,62.24,0,0
53,2015-08-22 19:40:10-07:00,70810,1,0,62.24,0,0
45,2015-08-22 19:50:11-07:00,71411,1,0,62.24,0,0
44,2015-08-22 20:00:11-07:00,72011,1,0,62.24,0,0
33,2015-08-22 20:20:09-07:00,73209,1,0,62.24,0,0
41,2015-08-22 20:30:09-07:00,73809,1,0,62.24,0,0
40,2015-08-22 20:40:10-07:00,74410,1,0,62.24,0,0
42,2015-08-22 20:50:15-07:00,75015,1,0,62.24,0,0
39,2015-08-22 21:00:16-07:00,75616,1,0,62.24,0,0
42,2015-08-22 21:20:08-07:00,76808,1,0,62.24,0,0
48,2015-08-22 21:30:09-07:00,77409,1,0,62.24,0,0
44,2015-08-22 21:40:10-07:00,78010,1,0,62.24,0,0
38,2015-08-22 21:50:10-07:00,78610,1,0,62.24,0,0
34,2015-08-22 22:00:11-07:00,79211,1,0,62.24,0,0
36,2015-08-22 22:20:09-07:00,80409,1,0,62.24,0,0
32,2015-08-22 22:30:09-07:00,81009,1,0,62.24,0,0
