Varietal,Name,Excerpt,Price,Points,Location,Description,Alcohol,Year,Character Count,Country,Points Per Dollar,Points/Character,Characte/Dollar
Riesling,Trimbach 2013 Riesling (Alsace),"While this has a tight corset of freshness and structure, expressive notes ...",$22.00,91,Alsace,"While this has a tight corset of freshness and structure, expressive notes of peach show their exuberance. The palate again reveals tautness, shot through with lemon purity while the peach delightfully plays around them.",12%,2013,220,France,4.13636363636364,0.413636363636364,10
Riesling,Standing Sun 2013 Camp 4 Vineyard Riesling (Santa Barbara County),"This wine shows a very intriguing nose of iodine, preserved lemons, orange ...",$24.00,91,Central Coast,"This wine shows a very intriguing nose of iodine, preserved lemons, orange marmalade and dried daffodils. The palate is quite distinctive with dried jasmine flowers, dried lemon peels and a sour-orange element shining throughout.",14%,2013,229,USA,3.79166666666667,0.397379912663755,9.54166666666667
Riesling,Francois Baur 2014 Herrenweg Riesling (Alsace),Rounded red apple with an edge of peppery spice and a whole ...,$22.00,90,Alsace,"Rounded red apple with an edge of peppery spice and a whole lot of grapefruit zest makes for a lively, textured and vivid palate. This is fresh, pure and totally appetizing. The finish similarly leaves the impression of peppery red apples.",13%,2014,239,France,4.09090909090909,0.376569037656904,10.8636363636364
Riesling,Robert Karcher et Fils 2013 Harth Riesling (Alsace),"Bright, friendly and pure mandarin flavors make for a very appetizing, fruit-forward ...",$22.00,90,Alsace,"Bright, friendly and pure mandarin flavors make for a very appetizing, fruit-forward wine. The same friendly, sunny mandarin fruit fills the palate with its tension between citrus tartness and luscious sweet freshness. Bruised apple peel makes an attractive appearance on the lasting finish that concludes with lots of freshness.",12%,2013,329,France,4.09090909090909,0.273556231003039,14.9545454545455
Riesling,Joseph Cattin 2014 Riesling (Alsace),"Clean, taut green apple and zesty lemon are the chief markers of ...",$15.00,90,Alsace,"Clean, taut green apple and zesty lemon are the chief markers of this slender, dry wine. It holds lots of refreshment and has a racy core. Have this on its own when in need of refreshment, or have it with food when there is light, subtle fare.",12%,2014,243,France,6,0.37037037037037,16.2
Riesling,Two Paddocks 2014 Red Bank Vineyard Riesling (Central Otago),"Despite being labeled at 13% alcohol, this comes across as reasonably light ...",$34.00,90,New Zealand,"Despite being labeled at 13% alcohol, this comes across as reasonably light in weight. Pleasantly dry in flavor, it boasts hints of citrus and wet stone. A silky feel marks the long, crisp finish.",13%,2014,196,New Zealand,2.64705882352941,0.459183673469388,5.76470588235294
Riesling,Chateau Ste. Michelle 2014 Cold Creek Vineyard Riesling (Columbia Valley (WA)),"Honeysuckle, mineral, honey and botrytis aromas lead the way. This drinks off ...",$16.00,90,Columbia Valley,"Honeysuckle, mineral, honey and botrytis aromas lead the way. This drinks off dry with exceptionally well-balanced acidity that carries through the lingering finish.",12%,2014,165,USA,5.625,0.545454545454545,10.3125
Riesling,Domaine Zind-Humbrecht 2013 Riesling (Alsace),"Soft notes of russet pear peel and peach contract into a tight, ...",$26.00,90,Alsace,"Soft notes of russet pear peel and peach contract into a tight, refreshing, lemony citrus structure. Some residual carbon dioxide underlines the freshness with a tiny bit of spritz. This is pure, clean-cut, fresh Riesling for immediate drinking and total refreshment.",12%,2013,267,France,3.46153846153846,0.337078651685393,10.2692307692308
Riesling,Joseph Fritsch 2014 Riesling (Alsace),Fragrant notions of orange peel accompany the red apple freshness. This has ...,$17.00,90,Alsace,"Fragrant notions of orange peel accompany the red apple freshness. This has ample apple and orange fruit at the core, along with a pure, lemony zestiness that pulls everything taut and into focus. Full of life and tension, the wine makes you want to sip and sip again.",12%,2014,268,France,5.29411764705882,0.335820895522388,15.7647058823529
Riesling,Kuentz-Bas 2013 Trois Chateaux Riesling (Alsace),Aromas of peach and freshly cut apple peel turn into rounder notes ...,$26.00,90,Alsace,"Aromas of peach and freshly cut apple peel turn into rounder notes of ripe, yellow plum on the palate. Citrus freshness brightens and highlights the fruit that finishes dry. The citric linearity lingers and finishes with layered apple notes.",13%,2013,241,France,3.46153846153846,0.37344398340249,9.26923076923077
Riesling,Leon Beyer 2014 Riesling (Alsace),"While taut citrus is at the core of this dry, zesty Riesling, ...",$27.00,90,Alsace,"While taut citrus is at the core of this dry, zesty Riesling, it has much more going on. Notions of peppery spice play around the edges, with glimpses of red and green apple. This is juicy and moreish, pure and totally refreshing. The dry finish accentuates the citrus zest.",12%,2014,274,France,3.33333333333333,0.328467153284672,10.1481481481481
Riesling,Allimant-Laugner 2014 Riesling (Alsace),"The zest of grapefuit, lemon and the crunch of Granny Smith apples ...",$18.00,90,Alsace,"The zest of grapefuit, lemon and the crunch of Granny Smith apples heralds a bright, fruity and superrefreshing wine. Midpalate texture encloses the fresh acidity beautifully and has ample liveliness and a dry finish.",12%,2014,217,France,5,0.414746543778802,12.0555555555556
Riesling,Boeckel 2014 Riesling (Alsace),"The lifted, lemony scent promises purity and poise, while the palate delivers ...",$15.00,90,Alsace,"The lifted, lemony scent promises purity and poise, while the palate delivers what nature provided: pure, crunchy fruit and the flavor of stone. This is dry and clean-cut in its traditional style, with potential to develop.",12%,2014,223,France,6,0.403587443946188,14.8666666666667
Riesling,Chateau Ste. Michelle 2014 Riesling (Columbia Valley (WA)),"This wine is immediate in its appeal with aromas of lime leaf, ...",$9.00,89,Columbia Valley,"This wine is immediate in its appeal with aromas of lime leaf, flowers and peach. It drinks off dry with a zing of acidity that beautifully frames the full-fruit flavors.",12%,2014,170,USA,9.88888888888889,0.523529411764706,18.8888888888889
Riesling,Domaine Ehrhart 2014 Herrenweg Riesling (Alsace),"A subdued nose leads to a very zesty palate, with grapefruit zest ...",$23.00,89,Alsace,"A subdued nose leads to a very zesty palate, with grapefruit zest and crunchy green apple. The fruit is lively, clean and rather vivacious. Lemony freshness brightens the dry finish and makes you sip more.",12%,2014,205,France,3.8695652173913,0.434146341463415,8.91304347826087
Riesling,Vino Kupljen 2013 Renski Rizling Selection Mon Royal Riesling (Slovenia),"Dark straw in the glass, this wine has a bouquet of apricot, ...",$29.00,89,Slovenia,"Dark straw in the glass, this wine has a bouquet of apricot, canned peaches, and tropical fruit. Dry on the palate, it offers flavors of peach juice and apricot nectar that linger into the Mediteranean herb-laden finish.",12%,2013,220,Slovenia,3.06896551724138,0.404545454545455,7.58620689655172
Riesling,Sipp Mack 2013 Vieilles Vignes Riesling (Alsace),"Notes of peach and ripe, yellow plum join a mix of citrus ...",$22.00,89,Alsace,"Notes of peach and ripe, yellow plum join a mix of citrus flavors that range from spiky lime to fruity clementine, making for a friendly, refreshing and dry Riesling. Its freshness brightens the palate and shows highlights of pineapple",12%,2013,235,France,4.04545454545455,0.378723404255319,10.6818181818182
Riesling,Jean-Marc Bernhard 2014 Vieilles Vignes Riesling (Alsace),Freshly cut apple peel and apple fruit create a very welcoming and ...,$17.00,89,Alsace,"Freshly cut apple peel and apple fruit create a very welcoming and lively palate. The fruit is clean and very invigorating, while the dry finish provides cool refreshment.",12%,2014,171,France,5.23529411764706,0.52046783625731,10.0588235294118
Riesling,Domaine Zinck 2014 Portrait Riesling (Alsace),Lifted notes of lemon zest and chamomile signal freshness and poise. The ...,$17.00,89,Alsace,"Lifted notes of lemon zest and chamomile signal freshness and poise. The slender palate also stakes its reputation on lemony verve and achieves it in a light, refreshing way. Drink soon, preferably on a sunny day.",12%,2014,213,France,5.23529411764706,0.417840375586854,12.5294117647059
Riesling,Emile Beyer 2014 Saint Jacques Riesling (Alsace),Hints of unusual citrus capture the attention: is it blood orange or ...,$45.00,89,Alsace,Hints of unusual citrus capture the attention: is it blood orange or green tangerine? The palate is more moderate with tart red apple freshness. Ample fruit at the center makes this dryish wine rather appetizing.,14%,2014,212,France,1.97777777777778,0.419811320754717,4.71111111111111
Riesling,Kuentz-Bas 2014 Trois Chateaux Riesling (Alsace),Notes of bruised apple peel make this wine appear older than it ...,$26.00,89,Alsace,"Notes of bruised apple peel make this wine appear older than it is, but it is not without charm. The apple fruit is tied into a streak of bright, lemony freshness concluding in a just off-dry, invigorating finish.",13%,2014,213,France,3.42307692307692,0.417840375586854,8.19230769230769
Riesling,Barnstormer 2014 Semi Dry Riesling (Seneca Lake),A hint of rose petal perfumes white peach and grapefruit on this ...,$18.00,89,Finger Lakes,"A hint of rose petal perfumes white peach and grapefruit on this elegant off-dry Riesling. The midpalate is softened by a burst of luscious apricot, while a zesty steak of lime balances a long, meandering finish.",12%,2014,212,USA,4.94444444444444,0.419811320754717,11.7777777777778
Riesling,Domaine Schoffit 2013 Harth Tradition Riesling (Alsace),"The subdued nose gives way on the palate to earthy apple, reminiscent ...",$25.00,89,Alsace,"The subdued nose gives way on the palate to earthy apple, reminiscent of Russet, underlined by a vein of lemony acidity that brightens from the inside out. Lemony earthiness lingers on the dry finish.",13%,2013,200,France,3.56,0.445,8
Riesling,Jean-Baptiste Adam 2013 Les Natures Riesling (Alsace),Lemon and tart apple with some overtones of riper Golden Delicious are ...,$24.00,88,Alsace,"Lemon and tart apple with some overtones of riper Golden Delicious are the fruity hallmarks of this easy-drinking but superrefreshing summer wine. The apple taste stays and makes you go back for more easy, pleasant fruit.",12%,2013,221,France,3.66666666666667,0.398190045248869,9.20833333333333
Riesling,Chateau Ste. Michelle 2014 Harvest Select Riesling (Columbia Valley (WA)),The aromas of lime leaf and peach are bright and appealing. It ...,$9.00,88,Columbia Valley,The aromas of lime leaf and peach are bright and appealing. It drinks medium sweet with a finish that lingers.,11%,2014,110,USA,9.77777777777778,0.8,12.2222222222222
Riesling,Wolfberger 2014 Signature Riesling (Alsace),Fruity notions of apple juice and fresh apple peel are signalled on ...,$18.00,88,Alsace,"Fruity notions of apple juice and fresh apple peel are signalled on the nose. The palate follows more softly than expected and shows a balanced, textured dryness in this very clean, almost taut Riesling.",12%,2014,203,France,4.88888888888889,0.433497536945813,11.2777777777778
Riesling,Domaine Gresser 2014 Kritt Riesling (Alsace),Sultry spice lurks beneath the powdery scent of citrus peel. The palate ...,$28.00,88,Alsace,"Sultry spice lurks beneath the powdery scent of citrus peel. The palate offers the same intrigue and has welcome freshness, with a touch of oily charm and a dry, clean finish on which the indefinable but undeniable spice still lingers.",12%,2014,235,France,3.14285714285714,0.374468085106383,8.39285714285714
Riesling,Margerum 2014 Riesling (Santa Barbara County),"Very light and slightly sweet in style, this low-alcohol bottling offers stone ...",$21.00,88,Central Coast,"Very light and slightly sweet in style, this low-alcohol bottling offers stone fruit, lemon juice and peels, and the slightest hint of petrol on the honeyed nose. Exceedingly bright and crisp on the palate, the peachy sweetness is cut by a nearly bubbly acidity. It would be great for pool parties.",8%,2014,298,USA,4.19047619047619,0.295302013422819,14.1904761904762
